name,bftId,level,office,party,evidence,sourceUrl,source,links,handleSource,stance,votingRecord,redLineCheck,researchNotes,addedBy,related
James Lankford,pol-b5949b8e,National,"US Senator, OK",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide L000575). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/L000575,congress.gov / congress-legislators (bioguide L000575),x.com/SenatorLankford,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Mike Lee,pol-8ee8496b,National,"US Senator, UT",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide L000577). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/L000577,congress.gov / congress-legislators (bioguide L000577),x.com/SenMikeLee,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Ben Ray Luján,pol-744cbcb6,National,"US Senator, NM",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide L000570). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/L000570,congress.gov / congress-legislators (bioguide L000570),x.com/SenatorLujan,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Edward J. Markey,pol-ceed4ff3,National,"US Senator, MA",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide M000133). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/M000133,congress.gov / congress-legislators (bioguide M000133),x.com/SenMarkey,,yellowflag,"SENATE VOTE (primary source, senate.gov): voted YEA on the Motion to Discharge S.J.Res 26 (119th Cong.) -- i.e. voted to ADVANCE a resolution BLOCKING an arms sale to Israel (motion rejected; 15 yea). Under the vote-disambiguation rule this is ONE arms-related vote, not an automatic red line -- some yea votes were tied to specific Gaza-humanitarian conditions rather than blanket opposition. Cross-check against the other arms-disapproval resolutions (S.J.Res 34/41/59) before hardening the stance. | NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate",,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Jerry Moran,pol-3b1f9a4c,National,"US Senator, KS",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide M000934). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/M000934,congress.gov / congress-legislators (bioguide M000934),x.com/JerryMoran,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Lisa Murkowski,pol-81e05d8e,National,"US Senator, AK",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide M001153). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/M001153,congress.gov / congress-legislators (bioguide M001153),x.com/LisaMurkowski,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Christopher Murphy,pol-189d198b,National,"US Senator, CT",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide M001169). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/M001169,congress.gov / congress-legislators (bioguide M001169),x.com/SenMurphyOffice,,neutral,"SENATE VOTE (primary source, senate.gov): voted YEA on the Motion to Discharge S.J.Res 26 (119th Cong.) -- i.e. voted to ADVANCE a resolution BLOCKING an arms sale to Israel (motion rejected; 15 yea). Under the vote-disambiguation rule this is ONE arms-related vote, not an automatic red line -- some yea votes were tied to specific Gaza-humanitarian conditions rather than blanket opposition. Cross-check against the other arms-disapproval resolutions (S.J.Res 34/41/59) before hardening the stance. | NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate",,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Patty Murray,pol-094d95d4,National,"US Senator, WA",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide M001111). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/M001111,congress.gov / congress-legislators (bioguide M001111),x.com/PattyMurray,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Rand Paul,pol-1758241a,National,"US Senator, KY",Republican,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide P000603). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/P000603,congress.gov / congress-legislators (bioguide P000603),x.com/SenRandPaul,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Gary C. Peters,pol-dbe3b807,National,"US Senator, MI",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide P000595). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/P000595,congress.gov / congress-legislators (bioguide P000595),x.com/SenGaryPeters,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Adam B. Schiff,pol-86f47c8a,National,"US Senator, CA",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide S001150). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/S001150,congress.gov / congress-legislators (bioguide S001150),x.com/SenAdamSchiff,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
Charles E. Schumer,pol-d28910ca,National,"US Senator, NY",Democrat,"Added by the CONGRESSIONAL COVERAGE SWEEP, 18 Jul 2026, from the authoritative unitedstates/congress-legislators dataset (bioguide S000148). Primary source: official congressional record. Baseline entry -- office and party are verified; the Israel STANCE is UNRATED pending the voting-record sweep.",https://www.congress.gov/member/S000148,congress.gov / congress-legislators (bioguide S000148),x.com/SenSchumer,,neutral,NOT YET MEASURED -- baseline roster entry. Israel voting record to be attached from the roll-call sweep (House) / Senate sweep. Do NOT read the neutral stance as a position; it means UNRATED.,,"Layer the measured Israel vote record onto this entry (the House sweep already scored 2015-2026; the Senate sweep is the companion task). Then re-stance from evidence, not from party.",Claude (proactive),
